"HazelcastManifestTransformer","equals","file:///home/runner/work/hazelcast/hazelcast/hazelcast-build-utils/src/main/java/com/hazelcast/buildutils/HazelcastManifestTransformer.java:325:13:325:26","if (...)","equals"
"HazelcastManifestTransformer","equals","file:///home/runner/work/hazelcast/hazelcast/hazelcast-build-utils/src/main/java/com/hazelcast/buildutils/HazelcastManifestTransformer.java:328:13:328:56","if (...)","equals"
"HazelcastManifestTransformer","processResource","file:///home/runner/work/hazelcast/hazelcast/hazelcast-build-utils/src/main/java/com/hazelcast/buildutils/HazelcastManifestTransformer.java:105:9:105:35","if (...)","processResource"
"HazelcastManifestTransformer","processResource","file:///home/runner/work/hazelcast/hazelcast/hazelcast-build-utils/src/main/java/com/hazelcast/buildutils/HazelcastManifestTransformer.java:114:9:114:35","if (...)","processResource"
"HazelcastManifestTransformer","processResource","file:///home/runner/work/hazelcast/hazelcast/hazelcast-build-utils/src/main/java/com/hazelcast/buildutils/HazelcastManifestTransformer.java:126:9:126:35","if (...)","processResource"
"HazelcastManifestTransformer","modifyOutputStream","file:///home/runner/work/hazelcast/hazelcast/hazelcast-build-utils/src/main/java/com/hazelcast/buildutils/HazelcastManifestTransformer.java:190:9:190:35","if (...)","modifyOutputStream"
"HazelcastManifestTransformer","modifyOutputStream","file:///home/runner/work/hazelcast/hazelcast/hazelcast-build-utils/src/main/java/com/hazelcast/buildutils/HazelcastManifestTransformer.java:196:9:196:41","if (...)","modifyOutputStream"
"HazelcastManifestTransformer","modifyOutputStream","file:///home/runner/work/hazelcast/hazelcast/hazelcast-build-utils/src/main/java/com/hazelcast/buildutils/HazelcastManifestTransformer.java:204:9:204:30","if (...)","modifyOutputStream"
"HazelcastManifestTransformer","modifyOutputStream","file:///home/runner/work/hazelcast/hazelcast/hazelcast-build-utils/src/main/java/com/hazelcast/buildutils/HazelcastManifestTransformer.java:208:9:208:36","if (...)","modifyOutputStream"
"HazelcastManifestTransformer","buildDefinition","file:///home/runner/work/hazelcast/hazelcast/hazelcast-build-utils/src/main/java/com/hazelcast/buildutils/HazelcastManifestTransformer.java:352:13:352:62","if (...)","buildDefinition"
"HazelcastManifestTransformer","buildDefinition","file:///home/runner/work/hazelcast/hazelcast/hazelcast-build-utils/src/main/java/com/hazelcast/buildutils/HazelcastManifestTransformer.java:355:13:355:32","if (...)","buildDefinition"
"HazelcastManifestTransformer","buildDefinition","file:///home/runner/work/hazelcast/hazelcast/hazelcast-build-utils/src/main/java/com/hazelcast/buildutils/HazelcastManifestTransformer.java:358:13:358:48","if (...)","buildDefinition"
"HazelcastManifestTransformer","overridePackageDefinitionResolution","file:///home/runner/work/hazelcast/hazelcast/hazelcast-build-utils/src/main/java/com/hazelcast/buildutils/HazelcastManifestTransformer.java:278:13:278:67","if (...)","for (... : ...)"
"HazelcastManifestTransformer","overridePackageDefinitionResolution","file:///home/runner/work/hazelcast/hazelcast/hazelcast-build-utils/src/main/java/com/hazelcast/buildutils/HazelcastManifestTransformer.java:280:17:280:44","if (...)","if (...)"
"HazelcastManifestTransformer","shadeImports","file:///home/runner/work/hazelcast/hazelcast/hazelcast-build-utils/src/main/java/com/hazelcast/buildutils/HazelcastManifestTransformer.java:264:13:264:35","if (...)","for (... : ...)"
"HazelcastManifestTransformer","precompileOverrideInstructions","file:///home/runner/work/hazelcast/hazelcast/hazelcast-build-utils/src/main/java/com/hazelcast/buildutils/HazelcastManifestTransformer.java:224:9:224:46","if (...)","precompileOverrideInstructions"
"HazelcastManifestTransformer","precompileOverrideInstructions","file:///home/runner/work/hazelcast/hazelcast/hazelcast-build-utils/src/main/java/com/hazelcast/buildutils/HazelcastManifestTransformer.java:234:9:234:46","if (...)","precompileOverrideInstructions"
"HazelcastManifestTransformer","mergeExportUsesConstraint","file:///home/runner/work/hazelcast/hazelcast/hazelcast-build-utils/src/main/java/com/hazelcast/buildutils/HazelcastManifestTransformer.java:172:9:172:41","if (...)","mergeExportUsesConstraint"
"HazelcastManifestTransformer","findStrongerDefinition","file:///home/runner/work/hazelcast/hazelcast/hazelcast-build-utils/src/main/java/com/hazelcast/buildutils/HazelcastManifestTransformer.java:143:9:143:43","if (...)","findStrongerDefinition"
"HazelcastManifestTransformer","findStrongerDefinition","file:///home/runner/work/hazelcast/hazelcast/hazelcast-build-utils/src/main/java/com/hazelcast/buildutils/HazelcastManifestTransformer.java:148:9:149:100","if (...)","findStrongerDefinition"
"HazelcastManifestTransformer","findStrongerDefinition","file:///home/runner/work/hazelcast/hazelcast/hazelcast-build-utils/src/main/java/com/hazelcast/buildutils/HazelcastManifestTransformer.java:154:9:154:93","if (...)","findStrongerDefinition"
"HazelcastManifestTransformer","findStrongerDefinition","file:///home/runner/work/hazelcast/hazelcast/hazelcast-build-utils/src/main/java/com/hazelcast/buildutils/HazelcastManifestTransformer.java:158:9:158:86","if (...)","findStrongerDefinition"
"HazelcastManifestTransformer","findStrongerDefinition","file:///home/runner/work/hazelcast/hazelcast/hazelcast-build-utils/src/main/java/com/hazelcast/buildutils/HazelcastManifestTransformer.java:162:9:162:86","if (...)","findStrongerDefinition"
"HazelcastManifestTransformer","findUsesConstraint","file:///home/runner/work/hazelcast/hazelcast/hazelcast-build-utils/src/main/java/com/hazelcast/buildutils/HazelcastManifestTransformer.java:384:17:384:50","if (...)","for (... : ...)"
"HazelcastManifestTransformer","findResolutionConstraint","file:///home/runner/work/hazelcast/hazelcast/hazelcast-build-utils/src/main/java/com/hazelcast/buildutils/HazelcastManifestTransformer.java:375:17:375:56","if (...)","for (... : ...)"
"HazelcastManifestTransformer","findVersionConstraint","file:///home/runner/work/hazelcast/hazelcast/hazelcast-build-utils/src/main/java/com/hazelcast/buildutils/HazelcastManifestTransformer.java:366:17:366:53","if (...)","for (... : ...)"
"CdcSourceP","init","file:///home/runner/work/hazelcast/hazelcast/extensions/cdc-debezium/src/main/java/com/hazelcast/jet/cdc/impl/CdcSourceP.java:126:9:126:26","if (...)","init"
"CdcSourceP","init","file:///home/runner/work/hazelcast/hazelcast/extensions/cdc-debezium/src/main/java/com/hazelcast/jet/cdc/impl/CdcSourceP.java:129:13:129:33","if (...)","if (...)"
"CdcSourceP","complete","file:///home/runner/work/hazelcast/hazelcast/extensions/cdc-debezium/src/main/java/com/hazelcast/jet/cdc/impl/CdcSourceP.java:145:9:145:42","if (...)","complete"
"CdcSourceP","complete","file:///home/runner/work/hazelcast/hazelcast/extensions/cdc-debezium/src/main/java/com/hazelcast/jet/cdc/impl/CdcSourceP.java:148:9:148:43","if (...)","complete"
"CdcSourceP","complete","file:///home/runner/work/hazelcast/hazelcast/extensions/cdc-debezium/src/main/java/com/hazelcast/jet/cdc/impl/CdcSourceP.java:151:9:151:30","if (...)","complete"
"CdcSourceP","complete","file:///home/runner/work/hazelcast/hazelcast/extensions/cdc-debezium/src/main/java/com/hazelcast/jet/cdc/impl/CdcSourceP.java:154:9:154:31","if (...)","complete"
"CdcSourceP","complete","file:///home/runner/work/hazelcast/hazelcast/extensions/cdc-debezium/src/main/java/com/hazelcast/jet/cdc/impl/CdcSourceP.java:159:13:159:50","if (...)","try ..."
"CdcSourceP","complete","file:///home/runner/work/hazelcast/hazelcast/extensions/cdc-debezium/src/main/java/com/hazelcast/jet/cdc/impl/CdcSourceP.java:168:13:168:53","if (...)","try ..."
"CdcSourceP","complete","file:///home/runner/work/hazelcast/hazelcast/extensions/cdc-debezium/src/main/java/com/hazelcast/jet/cdc/impl/CdcSourceP.java:181:13:181:51","if (...)","try ..."
"CdcSourceP","complete","file:///home/runner/work/hazelcast/hazelcast/extensions/cdc-debezium/src/main/java/com/hazelcast/jet/cdc/impl/CdcSourceP.java:161:17:161:64","if (...)","if (...)"
"CdcSourceP","log","file:///home/runner/work/hazelcast/hazelcast/extensions/cdc-debezium/src/main/java/com/hazelcast/jet/cdc/impl/CdcSourceP.java:412:9:412:35","if (...)","log"
"CdcSourceP","saveToSnapshot","file:///home/runner/work/hazelcast/hazelcast/extensions/cdc-debezium/src/main/java/com/hazelcast/jet/cdc/impl/CdcSourceP.java:279:9:279:42","if (...)","saveToSnapshot"
"CdcSourceP","saveToSnapshot","file:///home/runner/work/hazelcast/hazelcast/extensions/cdc-debezium/src/main/java/com/hazelcast/jet/cdc/impl/CdcSourceP.java:283:9:283:38","if (...)","saveToSnapshot"
"CdcSourceP","restoreFromSnapshot","file:///home/runner/work/hazelcast/hazelcast/extensions/cdc-debezium/src/main/java/com/hazelcast/jet/cdc/impl/CdcSourceP.java:309:9:309:38","if (...)","restoreFromSnapshot"
"CdcSourceP","snapshotCommitFinish","file:///home/runner/work/hazelcast/hazelcast/extensions/cdc-debezium/src/main/java/com/hazelcast/jet/cdc/impl/CdcSourceP.java:295:9:295:36","if (...)","snapshotCommitFinish"
"CdcSourceP","getCause","file:///home/runner/work/hazelcast/hazelcast/extensions/cdc-debezium/src/main/java/com/hazelcast/jet/cdc/impl/CdcSourceP.java:363:9:363:35","if (...)","getCause"
"CdcSourceP","getCause","file:///home/runner/work/hazelcast/hazelcast/extensions/cdc-debezium/src/main/java/com/hazelcast/jet/cdc/impl/CdcSourceP.java:366:9:366:70","if (...)","getCause"
"CdcSourceP","reconnect","file:///home/runner/work/hazelcast/hazelcast/extensions/cdc-debezium/src/main/java/com/hazelcast/jet/cdc/impl/CdcSourceP.java:206:9:206:46","if (...)","reconnect"
"CdcSourceP","reconnect","file:///home/runner/work/hazelcast/hazelcast/extensions/cdc-debezium/src/main/java/com/hazelcast/jet/cdc/impl/CdcSourceP.java:212:13:212:38","if (...)","if (...)"
"CdcSourceP","extractTimestamp","file:///home/runner/work/hazelcast/hazelcast/extensions/cdc-debezium/src/main/java/com/hazelcast/jet/cdc/impl/CdcSourceP.java:421:9:421:40","if (...)","extractTimestamp"
"CdcSourceP","extractTimestamp","file:///home/runner/work/hazelcast/hazelcast/extensions/cdc-debezium/src/main/java/com/hazelcast/jet/cdc/impl/CdcSourceP.java:426:9:426:24","if (...)","extractTimestamp"
"CdcSourceP","killConnection","file:///home/runner/work/hazelcast/hazelcast/extensions/cdc-debezium/src/main/java/com/hazelcast/jet/cdc/impl/CdcSourceP.java:321:9:321:25","if (...)","killConnection"
"CdcSourceP","killConnection","file:///home/runner/work/hazelcast/hazelcast/extensions/cdc-debezium/src/main/java/com/hazelcast/jet/cdc/impl/CdcSourceP.java:325:9:325:30","if (...)","killConnection"
"CdcSourceP","handleConnectException","file:///home/runner/work/hazelcast/hazelcast/extensions/cdc-debezium/src/main/java/com/hazelcast/jet/cdc/impl/CdcSourceP.java:269:9:269:46","if (...)","handleConnectException"
"CdcSourceP","isConnectionUp","file:///home/runner/work/hazelcast/hazelcast/extensions/cdc-debezium/src/main/java/com/hazelcast/jet/cdc/impl/CdcSourceP.java:227:13:227:34","if (...)","try ..."
"CdcSourceP","isConnectionUp","file:///home/runner/work/hazelcast/hazelcast/extensions/cdc-debezium/src/main/java/com/hazelcast/jet/cdc/impl/CdcSourceP.java:231:13:231:29","if (...)","try ..."
